時間,毛損益,淨損益,累積淨損益,交易成本,滑價,交易稅,平倉權益數,平倉交易K棒數,DD,MDD
2015-10-22 09:00:00,16800.0,16331.752,42667.807999999866,468.2479999999998,400,68.24799999999982,10042667.808,167,237036.09096488135,579400.8542755306
2015-10-27 10:15:00,13200.0,12730.8,55398.60799999986,469.2000000000007,400,69.20000000000073,10055398.608000001,61,227907.16331435458,579400.8542755306
2015-10-27 13:15:00,600.0,130.60400000000004,55529.21199999986,469.39599999999996,400,69.39599999999997,10055529.212000001,1,232740.67099129007,579400.8542755306
2015-11-03 09:15:00,-8600.0,-9069.332,46459.87999999986,469.332,400,69.332,10046459.88,78,234844.1141910874,579400.8542755306
2015-11-03 12:00:00,-400.0,-869.72,45590.15999999986,469.72,400,69.72000000000006,10045590.16,1,240877.33798095805,579400.8542755306
2015-11-06 09:45:00,9000.0,8530.092,54120.25199999986,469.9079999999995,400,69.9079999999995,10054120.252,53,219787.26407792117,579400.8542755306
2015-11-09 08:45:00,-2600.0,-3069.4680000000003,51050.78399999986,469.4680000000002,400,69.46800000000017,10051050.784,1,232419.10844283534,579400.8542755306
2015-11-17 09:15:00,34200.0,33731.636,84782.41999999987,468.36400000000253,400,68.36400000000253,10084782.42,122,190533.70997746213,579400.8542755306
2015-11-17 12:00:00,0.0,-467.608,84314.81199999987,467.608,400,67.60799999999998,10084314.812,1,200964.90776416828,579400.8542755306
2015-11-18 13:00:00,-7000.0,-7466.86,76847.95199999987,466.8599999999998,400,66.85999999999979,10076847.952000001,2,202865.5343375649,579400.8542755306
2015-11-25 10:00:00,2000.0,1533.1119999999999,78381.06399999987,466.88800000000015,400,66.88800000000015,10078381.064000001,85,209730.57942773643,579400.8542755306
2015-11-27 11:30:00,12000.0,11532.864,89913.92799999987,467.1360000000007,400,67.1360000000007,10089913.928000001,38,192401.88077166874,579400.8542755306
2015-12-04 10:15:00,21400.0,20933.564000000002,110847.49199999987,466.4359999999988,400,66.43599999999878,10110847.492,72,174873.01281830829,579400.8542755306
2015-12-08 09:00:00,10200.0,9732.676,120580.16799999986,467.3240000000007,400,67.3240000000007,10120580.168000001,33,157344.4447892127,579400.8542755306
2015-12-08 13:00:00,-2800.0,-3266.6960000000004,117313.47199999986,466.6960000000003,400,66.69600000000031,10117313.472000001,1,162776.83277000385,579400.8542755306
2015-12-11 09:15:00,26800.0,26333.904000000002,143647.37599999987,466.09599999999887,400,66.09599999999887,10143647.376,45,138283.04902405184,579400.8542755306
2015-12-15 09:15:00,10400.0,9934.824,153582.19999999987,465.1759999999996,400,65.17599999999959,10153582.2,40,122952.40426253738,579400.8542755306
2015-12-16 13:00:00,-22400.0,-22865.16,130717.03999999986,465.1600000000002,400,65.1600000000002,10130717.04,30,150810.18791068834,579400.8542755306
2015-12-17 12:30:00,0.0,-466.06399999999996,130250.97599999986,466.06399999999996,400,66.064,10130250.976,1,151042.9329565791,579400.8542755306
2015-12-29 09:30:00,5600.0,5133.7519999999995,135384.72799999986,466.2480000000002,400,66.24800000000022,10135384.728,153,135945.8890247437,579400.8542755306
2015-12-29 12:30:00,-2200.0,-2666.308,132718.41999999987,466.3080000000001,400,66.30800000000008,10132718.42,3,145409.8478122806,579400.8542755306
2016-01-11 08:45:00,113600.0,113135.888,245854.30799999987,464.1120000000001,400,64.11200000000008,10245854.308,150,61497.42675441658,579400.8542755306
2016-01-15 09:00:00,-4400.0,-4862.184,240992.12399999987,462.18399999999986,400,62.183999999999884,10240992.124,84,25168.596814786262,579400.8542755306
2016-01-19 08:45:00,-9800.0,-10262.092,230730.03199999986,462.0919999999998,400,62.091999999999814,10230730.032,35,53223.57451392079,579400.8542755306
2016-01-25 09:15:00,-12400.0,-12862.416000000001,217867.61599999986,462.41600000000176,400,62.41600000000176,10217867.616,81,51686.19193136142,579400.8542755306
2016-01-25 13:00:00,-1800.0,-2262.9,215604.71599999987,462.90000000000015,400,62.900000000000134,10215604.716,1,61115.13558824077,579400.8542755306
2016-01-29 11:15:00,-30400.0,-30863.296000000002,184741.41999999987,463.29600000000255,400,63.29600000000255,10184741.42,74,86402.97420101773,579400.8542755306
2016-02-16 08:45:00,5800.0,5335.244000000001,190076.66399999987,464.75599999999986,400,64.75599999999986,10190076.664,82,80068.96659976392,579400.8542755306
2016-02-18 09:30:00,-21400.0,-21866.156000000003,168210.50799999986,466.15600000000086,400,66.15600000000086,10168210.508000001,21,94330.53815605788,579400.8542755306
2016-02-22 09:15:00,-17600.0,-18066.64,150143.86799999984,466.640000000001,400,66.64000000000101,10150143.868,34,114391.89263287146,579400.8542755306
2016-02-25 10:15:00,-7400.0,-7866.419999999999,142277.44799999983,466.4199999999994,400,66.41999999999939,10142277.448,61,135653.13917790094,579400.8542755306
2016-02-25 12:45:00,-2800.0,-3266.7519999999995,139010.69599999982,466.7519999999996,400,66.75199999999961,10139010.696,1,134286.76927812342,579400.8542755306
2016-03-03 09:00:00,36200.0,35732.54,174743.23599999983,467.4599999999998,400,67.45999999999981,10174743.236,66,102195.01809049888,579400.8542755306
2016-03-08 09:45:00,5200.0,4731.64,179474.87599999984,468.35999999999984,400,68.35999999999984,10179474.876,65,85867.37386831573,579400.8542755306
2016-03-15 10:15:00,32400.0,31930.816,211405.69199999984,469.18400000000133,400,69.18400000000133,10211405.692,98,62141.883513915054,579400.8542755306
2016-03-18 09:00:00,14800.0,14330.583999999999,225736.27599999984,469.4160000000011,400,69.41600000000108,10225736.276,40,52013.924917094104,579400.8542755306
2016-03-22 12:15:00,-15000.0,-15469.652,210266.62399999984,469.65199999999925,400,69.65199999999925,10210266.624,54,60281.66270655709,579400.8542755306
2016-03-24 09:00:00,-11000.0,-11469.668,198796.95599999983,469.66800000000006,400,69.66800000000006,10198796.956,24,66949.59372572285,579400.8542755306
2016-03-29 10:30:00,-21200.0,-21669.376,177127.57999999984,469.37599999999975,400,69.37599999999975,10177127.58,62,89813.42633717667,579400.8542755306
2016-04-01 09:00:00,2200.0,1730.796,178858.37599999984,469.20399999999984,400,69.20399999999987,10178858.376,43,82284.38943575614,579400.8542755306
2016-04-01 13:45:00,-200.0,-669.02,178189.35599999985,469.02,400,69.02,10178189.356,1,94116.01649497484,579400.8542755306
2016-04-12 09:00:00,-2600.0,-3068.164,175121.19199999986,468.16400000000016,400,68.16400000000016,10175121.192,83,94419.01574567161,579400.8542755306
2016-04-15 09:00:00,16400.0,15931.352,191052.54399999988,468.6479999999989,400,68.64799999999889,10191052.544,61,72892.73633317955,579400.8542755306
2016-04-18 13:45:00,-4600.0,-5069.244,185983.29999999987,469.2439999999998,400,69.24399999999977,10185983.299999999,35,82159.54505873933,579400.8542755306
2016-04-26 09:30:00,20000.0,19530.8,205514.09999999986,469.2000000000007,400,69.20000000000073,10205514.1,107,53436.19665751487,579400.8542755306
2016-05-11 09:15:00,73000.0,72533.172,278047.2719999999,466.82799999999816,400,66.82799999999816,10278047.272,202,23993.566365642557,579400.8542755306
2016-05-16 10:45:00,12000.0,11535.32,289582.5919999999,464.6799999999999,400,64.6799999999999,10289582.592,67,12396.640418637018,579400.8542755306
2016-05-17 09:00:00,-2000.0,-2464.552,287118.03999999986,464.55200000000013,400,64.55200000000012,10287118.040000001,4,15660.23196130387,579400.8542755306
2016-05-19 12:00:00,-9400.0,-9864.412,277253.62799999985,464.4120000000001,400,64.41200000000009,10277253.628,51,24722.372054165717,579400.8542755306
2016-05-24 13:30:00,51400.0,50934.691999999995,328188.31999999983,465.30800000000454,400,65.30800000000454,10328188.32,61,9797.174389645177,579400.8542755306
2016-06-13 09:00:00,53400.0,52932.18000000001,381120.4999999998,467.8199999999947,400,67.8199999999947,10381120.5,252,2199.293196712252,579400.8542755306
2016-06-16 09:00:00,-26800.0,-27267.592,353852.9079999998,467.5920000000019,400,67.59200000000192,10353852.908,39,6666.365580209205,579400.8542755306
2016-06-16 12:45:00,-4600.0,-5066.26,348786.6479999998,466.25999999999976,400,66.25999999999976,10348786.648,1,50485.81099773279,579400.8542755306
2016-06-17 10:00:00,-27000.0,-27466.796,321319.85199999984,466.79599999999937,400,66.79599999999937,10321319.852,7,82574.88629183247,579400.8542755306
2016-06-17 12:30:00,-600.0,-1067.148,320252.70399999985,467.1479999999999,400,67.1479999999999,10320252.704,2,80842.67898416492,579400.8542755306
2016-06-22 10:00:00,-3800.0,-4267.804,315984.89999999985,467.8040000000003,400,67.80400000000029,10315984.9,46,83509.34197879356,579400.8542755306
2016-06-24 09:15:00,-24200.0,-24667.62,291317.27999999985,467.61999999999944,400,67.61999999999944,10291317.280000001,34,91174.794474938,579400.8542755306
2016-06-27 09:15:00,4200.0,3733.916,295051.1959999999,466.08400000000006,400,66.08400000000003,10295051.196,2,107436.13644583362,579400.8542755306
2016-06-27 13:15:00,0.0,-466.6,294584.5959999999,466.6,400,66.60000000000004,10294584.596,1,106869.40258123234,579400.8542755306
2016-07-05 09:30:00,62000.0,61532.56800000001,356117.16399999993,467.4319999999966,400,67.4319999999966,10356117.164,108,40190.52766978013,579400.8542755306
2016-07-06 09:15:00,-22400.0,-22868.503999999997,333248.6599999999,468.50399999999865,400,68.50399999999865,10333248.66,15,59653.08484236378,579400.8542755306
2016-07-06 12:15:00,-1800.0,-2267.66,330980.99999999994,467.6600000000001,400,67.66000000000005,10330981.0,1,67484.5959711273,579400.8542755306
2016-07-07 08:45:00,7200.0,6732.080000000001,337713.07999999996,467.91999999999945,400,67.91999999999945,10337713.08,1,69351.65593991717,579400.8542755306
2016-07-11 12:45:00,-600.0,-1069.788,336643.29199999996,469.78799999999995,400,69.78799999999995,10336643.292,1,62221.86729310195,579400.8542755306
2016-07-29 12:30:00,39200.0,38729.352,375372.644,470.6479999999999,400,70.64799999999991,10375372.644,288,22339.40461793875,579400.8542755306
2016-08-03 09:00:00,-20800.0,-21271.464,354101.18,471.4640000000003,400,71.46400000000028,10354101.18,40,17812.515458002108,579400.8542755306
2016-08-11 11:00:00,17800.0,17328.068,371429.248,471.93200000000104,400,71.93200000000104,10371429.248,127,19883.16199870887,579400.8542755306
2016-08-18 09:00:00,-14800.0,-15272.352,356156.896,472.35200000000077,400,72.35200000000077,10356156.896,88,18955.927990735654,579400.8542755306
2016-08-19 09:15:00,-11800.0,-12272.508,343884.38800000004,472.50800000000055,400,72.50800000000055,10343884.388,21,47019.0731279208,579400.8542755306
2016-08-23 10:30:00,6400.0,5928.240000000001,349812.628,471.75999999999976,400,71.75999999999974,10349812.628,42,47091.36589451975,579400.8542755306
2016-08-25 10:15:00,-14800.0,-15272.04,334540.58800000005,472.0400000000012,400,72.04000000000121,10334540.588000001,23,57159.81812090905,579400.8542755306
2016-08-30 09:30:00,600.0,127.42800000000001,334668.01600000006,472.572,400,72.57199999999999,10334668.016,30,58831.7408028411,579400.8542755306
2016-09-05 09:00:00,4800.0,4327.76,338995.77600000007,472.24,400,72.24000000000004,10338995.776,78,39510.39824700668,579400.8542755306
2016-09-06 13:45:00,-1200.0,-1673.1920000000002,337322.5840000001,473.19200000000023,400,73.19200000000023,10337322.584,1,56940.86848666139,579400.8542755306
2016-09-09 09:00:00,0.0,-473.248,336849.33600000007,473.248,400,73.24799999999998,10336849.336000001,43,41655.59682849127,579400.8542755306
2016-09-09 12:15:00,200.0,-273.044,336576.2920000001,473.044,400,73.04399999999998,10336576.292000001,1,58286.8759099129,579400.8542755306
2016-09-19 09:15:00,16800.0,16327.32,352903.6120000001,472.6799999999997,400,72.67999999999972,10352903.612000002,91,33804.29605962373,579400.8542755306
2016-09-21 13:15:00,-15200.0,-15673.472000000002,337230.1400000001,473.472000000001,400,73.472000000001,10337230.140000002,35,51471.37425855766,579400.8542755306
2016-09-23 09:45:00,-11000.0,-11473.539999999999,325756.6000000001,473.53999999999985,400,73.53999999999985,10325756.600000003,20,67939.62973217864,579400.8542755306
2016-09-29 09:00:00,-10200.0,-10673.876,315082.7240000001,473.8759999999999,400,73.87599999999992,10315082.724000003,21,56816.92032050618,579400.8542755306
2016-09-29 13:00:00,2200.0,1725.828,316808.5520000001,474.1720000000001,400,74.17200000000008,10316808.552000003,2,76684.68326910716,579400.8542755306
2016-09-30 12:15:00,0.0,-473.224,316335.3280000001,473.224,400,73.224,10316335.328000003,1,75921.99238062339,579400.8542755306
2016-10-04 10:15:00,-6200.0,-6673.764,309661.5640000001,473.7639999999999,400,73.7639999999999,10309661.564000003,27,80230.65167451705,579400.8542755306
2016-10-04 13:15:00,-800.0,-1273.912,308387.65200000006,473.912,400,73.91199999999998,10308387.652000003,2,82703.74887673525,579400.8542755306
2016-10-12 08:45:00,-14600.0,-15073.732000000002,293313.92000000004,473.7320000000011,400,73.73200000000111,10293313.920000002,85,95973.4602904528,579400.8542755306
2016-10-18 09:15:00,15400.0,14926.356000000002,308240.27600000007,473.64399999999875,400,73.64399999999875,10308240.276000002,63,85250.60237517869,579400.8542755306
2016-10-26 12:30:00,27600.0,27125.888,335366.16400000005,474.11200000000235,400,74.11200000000235,10335366.164000003,137,53134.37180827171,579400.8542755306
2016-10-31 09:15:00,-19400.0,-19873.916,315492.248,473.9159999999998,400,73.91599999999983,10315492.248000003,31,65804.7838232716,579400.8542755306
2016-11-02 09:45:00,-17800.0,-18273.804,297218.444,473.8040000000012,400,73.80400000000122,10297218.444000004,36,91870.25096928579,579400.8542755306
2016-11-03 13:30:00,-2600.0,-3072.74,294145.704,472.73999999999995,400,72.73999999999994,10294145.704000004,1,92306.83466117417,579400.8542755306
2016-11-07 09:00:00,-13000.0,-13472.724,280672.98000000004,472.7239999999995,400,72.72399999999948,10280672.980000004,22,96214.55080919538,579400.8542755306
2016-11-09 09:00:00,-23200.0,-23673.856,256999.12400000004,473.8560000000007,400,73.85600000000068,10256999.124000004,16,118280.64726307249,579400.8542755306
2016-11-10 11:15:00,-27800.0,-28272.931999999997,228726.19200000004,472.9319999999973,400,72.93199999999729,10228726.192000004,25,158940.9279647503,579400.8542755306
2016-11-10 12:45:00,-1600.0,-2073.44,226652.75200000004,473.44000000000005,400,73.44000000000008,10226652.752000004,1,159177.59590502363,579400.8542755306
2016-11-11 09:00:00,-34600.0,-35072.788,191579.96400000004,472.78800000000274,400,72.78800000000274,10191579.964000003,3,162486.71242973613,579400.8542755306
2016-11-11 12:15:00,400.0,-71.81600000000002,191508.14800000004,471.81600000000003,400,71.81600000000002,10191508.148000004,1,195512.14679906014,579400.8542755306
2016-11-16 10:15:00,-10600.0,-11071.836000000001,180436.31200000003,471.8360000000004,400,71.83600000000041,10180436.312000005,52,204216.97726280658,579400.8542755306
2016-11-21 10:00:00,1400.0,927.9399999999999,181364.25200000004,472.0600000000001,400,72.0600000000001,10181364.252000004,53,201489.921677249,579400.8542755306
2016-12-02 09:15:00,28800.0,28327.288,209691.54000000004,472.71200000000135,400,72.71200000000135,10209691.540000005,185,171971.49223544207,579400.8542755306
2016-12-02 11:30:00,400.0,-73.39200000000004,209618.14800000004,473.39200000000005,400,73.39200000000004,10209618.148000004,1,175806.90362044203,579400.8542755306
2016-12-06 09:15:00,-19200.0,-19673.664,189944.48400000005,473.6639999999994,400,73.66399999999942,10189944.484000003,28,192711.50286309238,579400.8542755306
2016-12-06 13:15:00,0.0,-474.112,189470.37200000006,474.112,400,74.11200000000005,10189470.372000003,1,194747.87241970678,579400.8542755306
2016-12-08 08:45:00,11400.0,10925.348,200395.72000000006,474.6520000000004,400,74.65200000000038,10200395.720000003,20,202656.6547156045,579400.8542755306
2016-12-08 13:45:00,-2800.0,-3274.8959999999997,197120.82400000005,474.8959999999997,400,74.89599999999967,10197120.824000003,1,183500.25115225624,579400.8542755306
2016-12-13 09:15:00,-4800.0,-5274.911999999999,191845.91200000004,474.9119999999998,400,74.91199999999978,10191845.912000002,43,190010.55888581224,579400.8542755306
2016-12-16 13:30:00,-7800.0,-8274.756,183571.15600000005,474.7559999999993,400,74.75599999999929,10183571.156000003,77,198682.63587534183,579400.8542755306
2016-12-19 12:15:00,-800.0,-1274.2079999999999,182296.94800000003,474.20799999999997,400,74.20799999999997,10182296.948000003,1,199119.7953820919,579400.8542755306
2016-12-22 09:15:00,-9000.0,-9473.668000000001,172823.28000000003,473.6680000000007,400,73.66800000000069,10172823.280000003,28,202829.73509106116,579400.8542755306
2017-01-10 09:00:00,40000.0,39526.136000000006,212349.41600000003,473.86399999999753,400,73.86399999999753,10212349.416000003,225,166914.55342144993,579400.8542755306
2017-01-12 08:45:00,2000.0,1525.216,213874.632,474.784,400,74.784,10213874.632000003,25,169788.33385314103,579400.8542755306
2017-01-13 09:45:00,-4400.0,-4875.063999999999,208999.568,475.06399999999974,400,75.06399999999971,10208999.568000004,23,170862.9764873028,579400.8542755306
2017-01-13 12:45:00,-400.0,-875.008,208124.56,475.00800000000004,400,75.00800000000005,10208124.560000004,5,172537.43435442232,579400.8542755306
2017-01-16 09:00:00,-7600.0,-8074.728,200049.832,474.72800000000035,400,74.72800000000035,10200049.832000004,1,172175.0508163277,579400.8542755306
2017-01-16 12:45:00,200.0,-274.3,199775.532,474.3,400,74.30000000000004,10199775.532000003,1,179847.31312422667,579400.8542755306
2017-01-17 13:30:00,-400.0,-874.7119999999999,198900.82,474.7119999999999,400,74.71199999999989,10198900.820000004,1,179721.65350846786,579400.8542755306
2017-01-19 09:15:00,-13600.0,-14074.416,184826.404,474.41599999999937,400,74.41599999999937,10184826.404000005,22,189230.6535302378,579400.8542755306
2017-02-03 08:45:00,22600.0,22125.108,206951.51200000002,474.8919999999998,400,74.89199999999983,10206951.512000004,96,179508.07014951666,579400.8542755306
2017-02-23 09:00:00,65200.0,64723.191999999995,271674.704,476.80800000000545,400,76.80800000000545,10271674.704000004,311,102408.27228752109,579400.8542755306
2017-03-01 11:00:00,-21600.0,-22077.928,249596.776,477.928,400,77.928,10249596.776000004,49,122480.05766811676,579400.8542755306
2017-03-03 09:00:00,-24000.0,-24477.600000000002,225119.176,477.60000000000105,400,77.60000000000105,10225119.176000005,21,141751.65221158974,579400.8542755306
2017-03-06 13:45:00,-5600.0,-6077.352,219041.824,477.35199999999975,400,77.35199999999978,10219041.824000005,37,155424.4380862522,579400.8542755306
2017-03-09 10:45:00,-7200.0,-7677.4,211364.424,477.4000000000001,400,77.40000000000009,10211364.424000004,50,165498.70444406554,579400.8542755306
2017-03-09 12:30:00,-400.0,-877.2479999999999,210487.176,477.248,400,77.24799999999999,10210487.176000005,1,164937.5127984389,579400.8542755306
2017-03-13 09:15:00,-4600.0,-5077.34,205409.836,477.34000000000026,400,77.34000000000023,10205409.836000005,28,165453.2190622214,579400.8542755306
2017-03-13 13:30:00,-1000.0,-1477.5,203932.336,477.50000000000006,400,77.50000000000003,10203932.336000005,3,170129.17231626014,579400.8542755306
2017-03-22 09:15:00,32400.0,31921.647999999997,235853.984,478.352000000001,400,78.352000000001,10235853.984000005,127,134018.38950830974,579400.8542755306
2017-03-22 12:30:00,-600.0,-1079.068,234774.916,479.068,400,79.06800000000001,10234774.916000005,1,138856.33470166908,579400.8542755306
2017-04-05 09:45:00,-2000.0,-2479.384,232295.532,479.38399999999996,400,79.38399999999994,10232295.532000005,138,136575.80761153088,579400.8542755306
2017-04-05 12:15:00,0.0,-479.32800000000003,231816.204,479.32800000000003,400,79.32800000000002,10231816.204000005,1,141613.9004818737,579400.8542755306
2017-04-06 13:30:00,-8400.0,-8879.336000000001,222936.868,479.3360000000007,400,79.3360000000007,10222936.868000006,21,149730.37203039153,579400.8542755306
2017-04-10 10:30:00,1400.0,921.084,223857.952,478.91600000000005,400,78.91600000000008,10223857.952000007,27,148409.85241561153,579400.8542755306
2017-04-12 09:00:00,-13600.0,-14078.712,209779.24,478.71199999999874,400,78.71199999999874,10209779.240000008,32,160284.97201948933,579400.8542755306
2017-04-14 09:30:00,-13000.0,-13478.292,196300.948,478.291999999999,400,78.291999999999,10196300.948000008,36,170960.0372941686,579400.8542755306
2017-04-19 09:15:00,-10400.0,-10877.576000000001,185423.372,477.57600000000053,400,77.57600000000053,10185423.372000009,32,183633.87220949298,579400.8542755306
2017-04-19 12:45:00,-2600.0,-3077.348,182346.024,477.34799999999996,400,77.34799999999993,10182346.02400001,6,188109.81774133217,579400.8542755306
2017-04-25 08:45:00,27600.0,27122.584,209468.608,477.4159999999995,400,77.41599999999949,10209468.60800001,56,168993.04144239132,579400.8542755306
2017-04-28 09:30:00,-8600.0,-9078.844,200389.764,478.8439999999994,400,78.84399999999943,10200389.76400001,33,164472.81414156227,579400.8542755306
2017-05-02 09:00:00,-14400.0,-14879.087999999998,185510.676,479.0879999999987,400,79.08799999999871,10185510.67600001,13,171349.51212588974,579400.8542755306
2017-05-02 13:45:00,200.0,-279.45200000000006,185231.22400000002,479.45200000000006,400,79.45200000000003,10185231.22400001,1,184385.01081035926,579400.8542755306
2017-05-05 11:45:00,-10200.0,-10679.444,174551.78000000003,479.44399999999945,400,79.44399999999945,10174551.78000001,50,192701.61404162392,579400.8542755306
2017-05-18 09:00:00,-6600.0,-7079.388,167472.39200000002,479.38800000000015,400,79.38800000000015,10167472.39200001,166,182584.24553594773,579400.8542755306
2017-05-31 11:45:00,19800.0,19320.043999999998,186792.43600000002,479.9560000000014,400,79.95600000000138,10186792.43600001,150,178664.9131211282,579400.8542755306
2017-06-12 08:45:00,13800.0,13319.244,200111.68000000002,480.7559999999995,400,80.75599999999952,10200111.68000001,165,155352.82110221765,579400.8542755306
2017-06-12 11:30:00,-2000.0,-2481.024,197630.65600000002,481.024,400,81.02400000000003,10197630.65600001,1,167789.34028499073,579400.8542755306
2017-06-14 10:45:00,-18200.0,-18680.684,178949.972,480.6839999999994,400,80.6839999999994,10178949.97200001,27,182506.15863109284,579400.8542755306
2017-06-15 09:30:00,-1800.0,-2280.356,176669.616,480.3560000000001,400,80.3560000000001,10176669.61600001,2,184985.7177566407,579400.8542755306
2017-06-16 09:15:00,-8600.0,-9080.46,167589.15600000002,480.45999999999935,400,80.45999999999935,10167589.156000009,18,197062.14066615683,579400.8542755306
2017-06-26 09:45:00,3800.0,3317.4439999999995,170906.6,482.55600000000027,400,82.5560000000003,10170906.600000009,70,185947.34471101806,579400.8542755306
2017-07-03 09:00:00,21800.0,21317.516,192224.116,482.48399999999947,400,82.48399999999947,10192224.11600001,79,172434.38747101335,579400.8542755306
2017-07-04 10:15:00,-10600.0,-11082.148,181141.96800000002,482.1479999999994,400,82.1479999999994,10181141.96800001,18,180113.91144498135,579400.8542755306
2017-07-04 13:30:00,-13000.0,-13481.964,167660.00400000002,481.96399999999926,400,81.96399999999926,10167660.00400001,11,194991.42214840613,579400.8542755306
2017-07-05 10:00:00,-5000.0,-5481.58,162178.42400000003,481.58000000000027,400,81.5800000000003,10162178.42400001,1,197031.61847508754,579400.8542755306
2017-07-07 13:30:00,-10800.0,-11281.872,150896.55200000003,481.8719999999999,400,81.8719999999999,10150896.55200001,51,212149.38396599368,579400.8542755306
2017-07-20 09:15:00,36400.0,35917.504,186814.05600000004,482.4959999999976,400,82.4959999999976,10186814.056000011,168,176042.69984093212,579400.8542755306
2017-07-20 13:15:00,-2600.0,-3083.1,183730.95600000003,483.09999999999997,400,83.09999999999995,10183730.956000011,1,176684.10570755455,579400.8542755306
2017-07-25 08:45:00,-400.0,-882.976,182847.98000000004,482.976,400,82.97600000000003,10182847.980000012,41,177408.45691757894,579400.8542755306
2017-07-26 09:15:00,-11600.0,-12083.032,170764.94800000003,483.03200000000004,400,83.03200000000004,10170764.948000012,17,185888.62358298403,579400.8542755306
2017-07-27 10:15:00,-14400.0,-14883.088000000002,155881.86000000004,483.08800000000076,400,83.08800000000076,10155881.860000012,19,204565.65320648398,579400.8542755306
2017-08-01 09:00:00,4400.0,3916.9519999999998,159798.81200000003,483.0480000000001,400,83.04800000000014,10159798.812000012,42,198650.8101037155,579400.8542755306
2017-08-01 12:30:00,200.0,-283.29200000000003,159515.52000000005,483.292,400,83.29199999999997,10159515.520000013,1,201691.31295454025,579400.8542755306
2017-08-02 13:30:00,-15200.0,-15683.376000000002,143832.14400000006,483.3760000000012,400,83.37600000000123,10143832.144000012,21,216211.47450172334,579400.8542755306
2017-08-09 09:00:00,10000.0,9516.52,153348.66400000005,483.48000000000013,400,83.48000000000013,10153348.664000012,75,193702.18847928513,579400.8542755306
2017-08-09 13:15:00,-4000.0,-4483.608,148865.05600000004,483.6080000000003,400,83.60800000000026,10148865.056000013,1,206939.77421752326,579400.8542755306
2017-08-17 13:00:00,28000.0,27516.912000000004,176381.96800000005,483.0879999999979,400,83.08799999999792,10176381.968000013,122,184272.49097164665,579400.8542755306
2017-08-22 09:00:00,-6400.0,-6882.496,169499.47200000004,482.49600000000044,400,82.49600000000044,10169499.472000014,44,177757.0328931812,579400.8542755306
2017-08-22 13:00:00,400.0,-82.856,169416.61600000004,482.85599999999994,400,82.85599999999995,10169416.616000013,1,189594.54058503985,579400.8542755306
2017-08-29 09:30:00,9800.0,9316.676,178733.29200000004,483.32400000000035,400,83.32400000000035,10178733.292000014,86,174923.6754704501,579400.8542755306
2017-09-08 08:45:00,7800.0,7316.148,186049.44000000003,483.85200000000026,400,83.85200000000026,10186049.440000014,158,173007.89915777885,579400.8542755306
2017-09-13 10:15:00,-2200.0,-2684.164,183365.27600000004,484.16400000000016,400,84.16400000000017,10183365.276000014,67,167493.7792715643,579400.8542755306
2017-09-13 13:45:00,-3800.0,-4284.236,179081.04000000004,484.23599999999993,400,84.23599999999993,10179081.040000014,6,176775.0124924345,579400.8542755306
2017-09-19 12:45:00,10600.0,10115.452000000001,189196.49200000003,484.5479999999995,400,84.54799999999949,10189196.492000014,73,166062.70318732908,579400.8542755306
2017-09-20 11:45:00,-2200.0,-2684.228,186512.26400000002,484.2279999999999,400,84.22799999999988,10186512.264000013,1,167504.61978772306,579400.8542755306
2017-09-21 12:30:00,-12200.0,-12684.356,173827.90800000002,484.35599999999965,400,84.35599999999965,10173827.908000013,22,182626.0441025087,579400.8542755306
2017-09-22 08:45:00,4000.0,3515.488,177343.39600000004,484.51200000000017,400,84.51200000000014,10177343.396000013,1,182068.52327718385,579400.8542755306
2017-09-25 12:00:00,-1600.0,-2082.7760000000003,175260.62000000002,482.7760000000001,400,82.77600000000014,10175260.620000012,1,178154.2932223296,579400.8542755306
2017-09-27 13:00:00,3000.0,2517.3559999999998,177777.97600000002,482.6440000000002,400,82.64400000000016,10177777.976000013,45,176279.02389171204,579400.8542755306
2017-10-18 08:45:00,79200.0,78715.624,256493.60000000003,484.3759999999975,400,84.37599999999748,10256493.600000013,252,101985.5881279647,579400.8542755306
2017-10-24 09:30:00,-6000.0,-6485.8640000000005,250007.73600000003,485.86400000000083,400,85.86400000000083,10250007.736000013,83,102071.5325072908,579400.8542755306
2017-10-26 09:00:00,-5200.0,-5685.776,244321.96000000002,485.7759999999999,400,85.7759999999999,10244321.960000012,36,103156.99566407078,579400.8542755306
2017-11-09 12:45:00,-3200.0,-3685.8559999999998,240636.10400000002,485.8559999999997,400,85.85599999999971,10240636.104000011,219,104242.44282586937,579400.8542755306
2017-11-10 11:15:00,800.0,314.32000000000005,240950.42400000003,485.67999999999995,400,85.67999999999998,10240950.424000012,1,112482.69059579574,579400.8542755306
2017-11-17 08:45:00,2400.0,1914.432,242864.85600000003,485.568,400,85.56799999999996,10242864.856000012,80,95216.72748748094,579400.8542755306
2017-11-20 12:45:00,-6200.0,-6685.419999999999,236179.43600000002,485.41999999999916,400,85.41999999999916,10236179.436000012,36,115295.80652373601,579400.8542755306
2017-11-27 09:45:00,15800.0,15314.116000000002,251493.55200000003,485.88399999999865,400,85.88399999999865,10251493.552000012,87,91788.79314798219,579400.8542755306
2017-11-30 09:00:00,-16800.0,-17285.48,234208.07200000001,485.48000000000116,400,85.48000000000116,10234208.072000012,34,99672.26757690095,579400.8542755306
