時間,DD,MDD
2015-04-10 11:45:00,456372.8131667444,579400.8542755306
2015-04-10 12:00:00,461371.5469918854,579400.8542755306
2015-04-10 12:15:00,461371.5469918854,579400.8542755306
2015-04-10 12:30:00,460371.8002268571,579400.8542755306
2015-04-10 12:45:00,458972.1547558177,579400.8542755306
2015-04-10 13:00:00,459572.0028148347,579400.8542755306
2015-04-10 13:15:00,460771.6989328685,579400.8542755306
2015-04-10 13:30:00,460571.7495798628,579400.8542755306
2015-04-10 13:45:00,461571.496344891,579400.8542755306
2015-04-13 08:45:00,462171.3444039079,579400.8542755306
2015-04-13 09:00:00,461971.3950509024,579400.8542755306
2015-04-13 09:15:00,468769.67305309407,579400.8542755306
2015-04-13 09:30:00,467569.9769350602,579400.8542755306
2015-04-13 09:45:00,465970.3821110151,579400.8542755306
2015-04-13 10:00:00,464970.63534598687,579400.8542755306
2015-04-13 10:15:00,464570.7366399755,579400.8542755306
2015-04-13 10:30:00,465170.58469899255,579400.8542755306
2015-04-13 10:45:00,464770.6859929812,579400.8542755306
2015-04-13 11:00:00,465170.58469899255,579400.8542755306
2015-04-13 11:15:00,467370.0275820545,579400.8542755306
2015-04-13 11:30:00,467408.6497989463,579400.8542755306
2015-04-13 11:45:00,467408.6497989463,579400.8542755306
2015-04-13 12:00:00,467447.2480221055,579400.8542755306
2015-04-13 12:15:00,467247.2986690998,579400.8542755306
2015-04-13 12:30:00,466047.6025510659,579400.8542755306
2015-04-13 12:45:00,466647.4506100829,579400.8542755306
2015-04-13 13:00:00,466247.55190407165,579400.8542755306
2015-04-13 13:15:00,465247.8051390435,579400.8542755306
2015-04-13 13:30:00,466247.55190407165,579400.8542755306
2015-04-13 13:45:00,465647.7038450547,579400.8542755306
2015-04-14 08:45:00,466047.6025510659,579400.8542755306
2015-04-14 09:00:00,466247.55190407165,579400.8542755306
2015-04-14 09:15:00,469246.7921991563,579400.8542755306
2015-04-14 09:30:00,466647.4506100829,579400.8542755306
2015-04-14 09:45:00,468646.9441401394,579400.8542755306
2015-04-14 10:00:00,468047.0960811224,579400.8542755306
2015-04-14 10:15:00,468446.99478713365,579400.8542755306
2015-04-14 10:30:00,468846.8934931449,579400.8542755306
2015-04-14 10:45:00,468247.045434128,579400.8542755306
2015-04-14 11:00:00,468047.0960811224,579400.8542755306
2015-04-14 11:15:00,467647.1973751111,579400.8542755306
2015-04-14 11:30:00,467047.3493160941,579400.8542755306
2015-04-14 11:45:00,466847.3999630886,579400.8542755306
2015-04-14 12:00:00,467047.3493160941,579400.8542755306
2015-04-14 12:15:00,464847.9064330321,579400.8542755306
2015-04-14 12:30:00,464248.05837401527,579400.8542755306
2015-04-14 12:45:00,465247.8051390435,579400.8542755306
2015-04-14 13:00:00,465447.75449204905,579400.8542755306
2015-04-14 13:15:00,465847.6531980604,579400.8542755306
2015-04-14 13:30:00,466447.5012570772,579400.8542755306
2015-04-14 13:45:00,467047.3493160941,579400.8542755306
2015-04-15 08:45:00,469046.84284615057,579400.8542755306
2015-04-15 09:00:00,468846.8934931449,579400.8542755306
2015-04-15 09:15:00,473645.67796528025,579400.8542755306
2015-04-15 09:30:00,468646.9441401394,579400.8542755306
2015-04-15 09:45:00,471446.2350822182,579400.8542755306
2015-04-15 10:00:00,484242.99367457913,579400.8542755306
2015-04-15 10:15:00,484281.2559828745,579400.8542755306
